OPCODE;MAINOUTITEMCODE;PRODQTY;REMAINQTY;PRODSTART;PRODEND;MAINRESOURCE;MASTEROPCODE;DEPARTMENT;PREVOPCODE;NEXTOPCODE
"M463759:10";"2007890-10";"2.000000000000";"2.000000000000";"2017-02-28 13:06:56";"2017-02-28 13:11:04";"lehepainutuspingid";"lehepainu1";"LME";"M463786:20";"M463726:20";
"M447255:10";"2144002-10";"20.000000000000";"None";"2017-02-28 13:08:20";"2017-02-28 13:15:00";"lehepainutuspingid";"lehepainu1";"LME";"M447324:20";"M447159:30";
"M472738:30";"8071000";"5.000000000000";"None";"2017-02-28 13:10:26";"2017-02-28 14:47:00";"käsipoleerijad";"poleerimi1";"LÕV";"M472806:20";"M461858:10";
"M480827:20";"5016520-20";"1.000000000000";"None";"2017-02-28 13:11:00";"2017-02-28 13:16:00";"lukksepad";"lihvimine1";"LÕV";"M480893:10";"M480767:30";
"M463726:20";"2007890";"2.000000000000";"2.000000000000";"2017-02-28 13:11:04";"2017-02-28 13:49:28";"masinpoleerijad";"eelpoleer1";"LÕV";"M463759:10";"M463695:10";
"M409779:10";"5016350";"4.000000000000";"4.000000000000";"2017-02-28 13:12:12";"2017-03-01 10:22:12";"koostelukksepad";"koostamin1";"RKO";"I_2156590:10;I_112606:10;I_2156600:10;I_100977:10;I_113607:10;I_110188:10;I_108829:10;I_113612:10;I_113584:10;I_113585:10;I_113586:10;I_113411:10;I_113587:10;I_113588:10;I_113458:10;I_112985:10;I_113459:10;I_113460:10;I_113589:10;I_113590:10;I_113292:10;I_113591:10;I_113592:10;I_2156610:10;OT00109036_1:10;I_2156620:10;I_2156630:10;I_2156640:10;I_2156650:10;OT00109036_4:10;OT00109036_5:10;I_2156680:10;I_2156690:10";"M409644:10;M409645:10";
"M447254:10";"2144001-10";"20.000000000000";"None";"2017-02-28 13:12:56";"2017-02-28 13:19:36";"lehepainutuspingid";"lehepainu1";"LME";"M447324:20";"M447158:30";
"M323229:10";"2422400-10";"10.000000000000";"None";"2017-02-28 13:13:00";"2017-02-28 13:20:48";"01_laserlõikuspink_fo";"laserlõik1";"LME";"I_100063:10";"M323196:20";
"M355958:10";"5005565";"10.000000000000";"None";"2017-02-28 13:15:00";"2017-02-28 14:35:00";"01_keevitaja_mig";"punktimin1";"MMK";"I_1035922:10;I_1035941:10;I_1035950:10;I_1035960:10;I_1038450:10;I_2131720:10;I_2153200:10;M418929:30";"M458784:10";
"M461357:20";"2846495-002";"42.000000000000";"42.000000000000";"2017-02-28 13:15:00";"2017-02-28 15:21:00";"lehepainutuspingid";"lehepainu1";"LME";"M461785:10";"M452389:10;M493807:10";
"M447502:10";"1052440";"12.000000000000";"None";"2017-02-28 13:19:39";"2017-02-28 13:43:39";"torulaser_trumpf";"torulaser1";"LME";"I_107934:10";"M447468:10";
"M489547:10";"7169259-10";"160.000000000000";"None";"2017-02-28 13:25:20";"2017-02-28 16:05:20";"01_laserlõikuspink_fo";"laserlõik1";"LME";"I_8.0ML_UNI:10";"M489348:20";
"M490947:20";"5019880";"18.000000000000";"None";"2017-02-28 13:26:12";"2017-02-28 14:02:12";"lukksepad";"rihtimine1";"RKE";"M501257:10";"M490919:10";
"M463760:20";"5004540-20";"4.000000000000";"None";"2017-02-28 13:29:28";"2017-02-28 13:37:28";"söövitus";"söövitami1";"RKO";"M463789:10";"M463727:30";
"P191635:10";"111651";"20.000000000000";"None";"2017-02-28 13:30:00";"2017-03-02 13:30:00";"DefaultPurchaseResource";"None";"None";"None";"LTT00003463:10";
"M486063:20";"2109840-20";"2000.000000000000";"None";"2017-02-28 13:36:40";"2017-02-28 23:26:40";"pressidex63t";"painde st2";"ETV";"M486074:10";"M486053:30";
"M463727:30";"5004540";"4.000000000000";"None";"2017-02-28 13:37:28";"2017-02-28 13:49:28";"lukksepad";"koostamin1";"RKO";"M463760:20;I_102148:10;OT00109920_7:10;OT00109806_3:10";"M463695:10;M499586:10";
"M463758:50";"1001000-50";"1.000000000000";"1.000000000000";"2017-02-28 13:39:28";"2017-02-28 13:43:28";"lukksepad";"r_märkimi1";"TOR";"M463788:40";"M463725:60";
"M463724:60";"1000990";"1.000000000000";"1.000000000000";"2017-02-28 13:39:52";"2017-02-28 13:49:28";"käsipoleerijad";"lihvimine1";"LÕV";"M463757:50";"M463695:10";
"M473273:10";"5008161-10";"2.000000000000";"None";"2017-02-28 13:40:00";"2017-02-28 14:40:00";"Keevitajad_TIG";"keevitami1";"RKE";"M473298:50;I_1041541:10;I_1041572:10;I_1041571:10;I_1045610:10;I_3004290:10";"M473238:20";
"M473274:10";"5008162-10";"2.000000000000";"None";"2017-02-28 13:40:00";"2017-02-28 14:40:00";"Keevitajad_TIG";"keevitami1";"RKE";"I_1045622:10;M473299:50;I_1041542:10;I_1045610:10;I_1041571:10;I_1041572:10;I_3004290:10";"M473239:20";
"M484780:30";"5009711-30";"15.000000000000";"None";"2017-02-28 13:43:00";"2017-02-28 14:10:00";"masinpoleerijad";"eelpoleer1";"LÕV";"W_5009711-20:10";"M447163:40";
"M463725:60";"1001000";"1.000000000000";"1.000000000000";"2017-02-28 13:43:28";"2017-02-28 13:49:28";"otsalintlihvpingid";"r_lihvimi1";"TOR";"M463758:50";"M463695:10";
"M447500:10";"1052430";"12.000000000000";"None";"2017-02-28 13:43:39";"2017-02-28 14:07:39";"torulaser_trumpf";"torulaser1";"LME";"I_107934:10";"M447468:10";
"M484495:20";"5412090-20";"20.000000000000";"None";"2017-02-28 13:45:00";"2017-02-28 14:25:00";"lukksepad";"markeerim1";"RKO";"M484595:10";"M484397:30";
"M411352:40";"5002452-40";"96.000000000000";"None";"2017-02-28 13:45:30";"2017-03-01 09:43:30";"sammaspuurpingid";"puurimine1";"TOR";"M411383:30";"M411336:50";
"M489367:40";"5002451-40";"96.000000000000";"None";"2017-02-28 13:45:30";"2017-03-01 09:43:30";"sammaspuurpingid";"puurimine1";"TOR";"M489514:30";"M489177:50";
"M482724:30";"1508080";"2.000000000000";"None";"2017-02-28 13:47:00";"2017-02-28 14:08:53";"käsipoleerijad";"poleerimi1";"LÕV";"M482747:20";"M482574:10";
"M471783:10";"840622";"5.000000000000";"None";"2017-02-28 13:47:00";"2017-02-28 14:47:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M472717:30;M472718:10;I_113695:10";"MT00114985_8:10";
"M471218:20";"2122530-20";"112.000000000000";"None";"2017-02-28 13:47:14";"2017-02-28 14:17:06";"vibrotöötluspink";"vibrotööt1";"LME";"M471223:10";"M471214:30";
"M487872:10";"5019860-10";"2.000000000000";"None";"2017-02-28 13:47:22";"2017-02-28 16:17:22";"Keevitajad_MIG";"keevitami1";"MMK";"M487881:10;M487883:30;M487884:30;M487885:30;M487886:20;M487887:30;M487888:30;M487882:30;I_3005610:10";"M487826:20";
"M463695:10";"8522200-10";"1.000000000000";"None";"2017-02-28 13:49:28";"2017-03-01 07:29:28";"lukksepad";"koostamin1";"RKO";"M463724:60;M463725:60;M463726:20;I_2007930:10;I_2152470:10;I_2152630:10;I_3001010:10;I_3001030:10;M473081:50;OT00109909_1:10;M482710:10;I_2110300:10;OT00109765_1:10;OT00109920_7:10;I_102149:10;M463727:30;I_100773:10;I_100661:10;I_100621:10";"M463669:20";
"M492551:40";"1041961-40";"45.000000000000";"None";"2017-02-28 13:50:30";"2017-03-01 09:35:00";"lukksepad";"rilsaanig1";"RKO";"M492560:30";"M489390:50";
"M492552:40";"1041962-40";"45.000000000000";"None";"2017-02-28 13:50:30";"2017-03-01 09:35:00";"lukksepad";"rilsaanig1";"RKO";"M492561:30";"M489391:50";
"M498866:20";"102658";"60.000000000000";"None";"2017-02-28 13:51:36";"2017-02-28 14:05:00";"pressidex160t";"painde st1";"ETV";"M498885:10";"LTT00003535:10";
"M447539:20";"5010580";"12.000000000000";"None";"2017-02-28 13:54:00";"2017-02-28 14:30:00";"lukksepad";"rihtimine1";"RKE";"M447582:10";"M447468:10";
"M500648:20";"2422333";"10.000000000000";"None";"2017-02-28 13:55:14";"2017-02-28 13:56:14";"krasside_eemaldajad";"krasside1";"LME";"M500806:10";"M500494:10;M500495:10";
"M447619:40";"1009713-40";"96.000000000000";"None";"2017-02-28 13:59:00";"2017-03-01 06:17:00";"lukksepad";"lõikamine1";"TOR";"M447628:30";"M447584:50";
"M449986:20";"2155690-20";"16.000000000000";"None";"2017-02-28 13:59:04";"2017-02-28 14:03:52";"timesavers";"krasside1";"LME";"M449990:10";"M449972:30";
"M472893:30";"8501300-30";"10.000000000000";"None";"2017-02-28 14:00:00";"2017-02-28 14:50:00";"lukksepad";"rihtimine1";"LÕV";"M472975:20";"M472809:40";
"M489377:30";"8541400-30";"10.000000000000";"None";"2017-02-28 14:00:00";"2017-02-28 14:50:00";"lukksepad";"rihtimine1";"LÕV";"M489552:20";"M489190:40";
"M484781:30";"5009711-30";"5.000000000000";"None";"2017-02-28 14:01:00";"2017-02-28 14:10:00";"masinpoleerijad";"eelpoleer1";"LÕV";"W_5009711-20:10";"M447163:40";
"M500845:20";"2136213-20";"6.000000000000";"None";"2017-02-28 14:01:46";"2017-02-28 14:02:58";"krasside_eemaldajad";"krasside1";"LME";"M500962:10";"M500691:30";
"M397292:70";"916017-70";"252.000000000000";"252.000000000000";"2017-02-28 14:02:00";"2017-03-02 09:48:00";"sammaspuurpingid";"puurimine2";"TOR";"M397322:60";"LTT00003108:80";
"M461768:20";"2013220-20";"100.000000000000";"None";"2017-02-28 14:04:05";"2017-02-28 14:24:05";"otsalintlihvpingid";"lihvimine1";"TOR";"M461793:10";"M461749:30";
"M501885:20";"2152930-20";"12.000000000000";"None";"2017-02-28 14:04:46";"2017-02-28 14:08:22";"krasside_eemaldajad";"krasside1";"LME";"M502298:10";"M501880:30";
"M476791:10";"5015280";"3.000000000000";"None";"2017-02-28 14:05:00";"2017-02-28 14:50:00";"koostelukksepad";"koostamin1";"RKO";"I_5015290:10;I_2156530:10;I_112435:10;I_113428:10;I_101053:10;I_100700:10;I_100640:10;I_2158590:10";"M409742:10";
"M498865:20";"102658";"1500.000000000000";"None";"2017-02-28 14:05:00";"2017-02-28 20:30:00";"pressidex160t";"painde st1";"ETV";"M498884:10";"LTT00003535:10";
"M447498:10";"1052420";"12.000000000000";"None";"2017-02-28 14:07:39";"2017-02-28 14:31:39";"torulaser_trumpf";"torulaser1";"LME";"I_107934:10";"M447468:10";
"M503820:20";"2136780";"24.000000000000";"None";"2017-02-28 14:08:22";"2017-02-28 14:09:48";"krasside_eemaldajad";"krasside1";"LME";"M503828:10";"None";
"M447163:40";"5009711";"20.000000000000";"20.000000000000";"2017-02-28 14:10:00";"2017-02-28 14:40:00";"lukksepad";"koostamin1";"RKO";"M484780:30;M484781:30";"M447112:20";
"M421792:10";"2128060";"5.000000000000";"None";"2017-02-28 14:10:00";"2017-02-28 14:14:05";"lehepainutuspingid";"lehepainu1";"LME";"M421824:30";"None";
"M447269:30";"5009712-30";"12.000000000000";"12.000000000000";"2017-02-28 14:10:24";"2017-02-28 14:32:00";"masinpoleerijad";"eelpoleer1";"LÕV";"W_5009712-20:10";"M447164:40";
"M447537:10";"5010570";"24.000000000000";"None";"2017-02-28 14:12:30";"2017-02-28 15:48:30";"Keevitajad_TIG";"keevitami1";"RKE";"I_2146700:10;I_2146710:10";"M447468:10";
"MT00114556_1:10";"None";"96.000000000000";"None";"2017-02-28 14:18:30";"2017-02-28 20:18:30";"DefaultSalesResource";"None";"None";"I_901212:10;LTT00003189:10";"None";
"M433515:10";"5015280";"2.000000000000";"2.000000000000";"2017-02-28 14:20:00";"2017-02-28 14:50:00";"koostelukksepad";"koostamin1";"RKO";"I_5015290:10;I_2156530:10;I_112435:10;I_113428:10;I_101053:10;I_100700:10;I_100640:10;I_2158590:10";"M404759:10;M409742:10";
"M473144:20";"5007630-20";"4.000000000000";"None";"2017-02-28 14:20:00";"2017-02-28 15:20:00";"haavel_rv";"haaveldus1";"RKO";"M473189:10";"M473048:30;M489746:30";
"M500208:10";"1508800-10";"10.000000000000";"None";"2017-02-28 14:20:00";"2017-02-28 14:50:00";"lukksepad";"lukksepa1";"TOR";"M500321:10;I_5012430:10";"M500116:20";
"M448468:50";"3000380";"48.000000000000";"48.000000000000";"2017-02-28 14:24:05";"2017-02-28 14:50:00";"lukksepad";"rihtimine1";"RKE";"M448530:40";"M448416:30";
"M451807:20";"9013610-20";"200.000000000000";"None";"2017-02-28 14:30:00";"2017-03-01 14:50:00";"lukksepad";"rihtimine1";"RKE";"M451847:10";"M451764:40";
"M486632:40";"2157370-40";"7.000000000000";"None";"2017-02-28 14:31:30";"2017-02-28 14:52:30";"lehepainutuspingid";"lehepainu1";"LME";"M486649:30";"M486577:50";
"M503714:10";"1045580";"10.000000000000";"None";"2017-02-28 14:31:39";"2017-02-28 15:01:39";"torulaser_trumpf";"torulaser1";"LME";"OT00108464_5:10";"M503702:10";
"M447164:40";"5009712";"12.000000000000";"12.000000000000";"2017-02-28 14:32:00";"2017-02-28 14:50:00";"koostajad_lõv";"koostamin1";"LÕV";"M447269:30";"M447112:20";
"M473025:15";"5006405-15";"11.000000000000";"11.000000000000";"2017-02-28 14:33:30";"2017-02-28 14:50:00";"pesijad";"kile eema1";"RKO";"W_5006405-10:10";"M472938:20;M498049:20";
"M461749:30";"2013220";"100.000000000000";"None";"2017-02-28 14:33:30";"2017-03-01 06:13:30";"pesijad";"pesemine1";"RKO";"M461768:20";"M461733:10";
"M447323:30";"1048910";"20.000000000000";"None";"2017-02-28 14:34:16";"2017-02-28 16:24:16";"saeoperaatorid_2";"mõõtulõik1";"TOR";"M447378:20";"M447250:10";
"M481186:10";"5005560-10";"1.000000000000";"None";"2017-02-28 14:35:00";"2017-02-28 23:25:00";"01_keevitaja_mig";"keevitami1";"MMK";"M481195:10;I_5005565:10;I_5005566:10;I_5005567:10;I_5005568:10;I_1036011:10;I_2131730:10;I_2152220:10;I_2127940:10;I_2131750:10;I_5005081:10;I_5005082:10;I_5004770:10;I_5005085:10;I_2128000:10;I_2128010:10;I_2128081:10;I_2128090-a:10;I_2129070:10;I_2128080:10;I_2128310:10;I_2152210:10;I_2167550:10;I_2167560:10";"M481164:20";
"M486449:30";"5015700-30";"7.000000000000";"None";"2017-02-28 14:35:30";"2017-03-01 06:03:00";"koostelukksepad";"kile eema1";"RKO";"M486505:20";"M486378:40";
"M409853:10";"5015640";"4.000000000000";"4.000000000000";"2017-02-28 14:36:00";"2017-03-01 06:30:00";"koostelukksepad";"koostamin1";"RKO";"I_5015650:10;I_3006240:10;I_3006250:10;I_113168:10;I_113441:10";"M409750:10";
"M471746:40";"1030300";"146.000000000000";"None";"2017-02-28 14:37:45";"2017-03-01 08:13:45";"pesijad";"pesemine1";"RKO";"M471763:30";"M471744:10";
"M473238:20";"5008161";"2.000000000000";"None";"2017-02-28 14:40:00";"2017-02-28 14:50:00";"lukksepad";"rihtimine1";"RKE";"M473273:10";"M473191:10";
"M473239:20";"5008162";"2.000000000000";"None";"2017-02-28 14:40:00";"2017-02-28 14:50:00";"lukksepad";"rihtimine1";"RKE";"M473274:10";"M473191:10";
"M410038:30";"5015710-30";"3.000000000000";"3.000000000000";"2017-02-28 14:41:00";"2017-02-28 14:50:00";"koostelukksepad";"kile eema1";"RKO";"M410099:20";"M409959:40;M370230:40";
"M405737:30";"5015740-30";"3.000000000000";"3.000000000000";"2017-02-28 14:41:00";"2017-02-28 14:50:00";"koostelukksepad";"kile eema1";"RKO";"M405822:20";"M409961:40";
"M440985:30";"7194907";"80.000000000000";"0E-12";"2017-02-28 14:42:00";"2017-03-01 08:00:00";"pesijad";"pesemine1";"RKO";"W_7194907-20:10";"M489184:10;M498044:10";
"M409855:10";"5015670";"4.000000000000";"4.000000000000";"2017-02-28 14:44:00";"2017-03-01 06:30:00";"koostelukksepad";"koostamin1";"RKO";"I_5015680:10;I_5015420:10;I_2156870:10;I_112503:10;I_100694:10";"M409750:10";
"M482583:30";"5017920";"1.000000000000";"None";"2017-02-28 14:44:30";"2017-02-28 14:47:00";"haavel_mm";"haaveldus1";"MMK";"M482620:20";"M482529:10";
"M499803:10";"1503440-10";"5.000000000000";"None";"2017-02-28 14:46:39";"2017-02-28 15:16:39";"Keevitajad_TIG";"korkide k1";"RKE";"M493568:30;I_2300360:10";"M499717:20";
"M482529:10";"903966-10";"1.000000000000";"None";"2017-02-28 14:47:00";"2017-03-09 14:47:00";"allh_värv";"pulberZn1";"LADU";"M482583:30";"M469919:20";
"M461858:10";"807100";"5.000000000000";"None";"2017-02-28 14:47:00";"2017-03-01 08:17:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M472738:30;M472739:10;I_113013:10";"MT00114936_11:10";
"M488230:20";"2141760-20";"10.000000000000";"None";"2017-02-28 14:47:20";"2017-02-28 14:50:00";"vibrotöötluspink";"vibrotööt1";"LME";"M488303:10";"M488150:30";
"M488149:40";"1046100";"5.000000000000";"None";"2017-02-28 14:47:38";"2017-02-28 19:19:38";"masinpoleerijad";"eelpoleer1";"LÕV";"M488229:30";"M488071:20";
"M452212:20";"055.02.00.0000D-20";"10.000000000000";"None";"2017-02-28 14:48:56";"2017-02-28 15:38:56";"sammaspuurpingid";"hõõritsem1";"ETV";"M452259:10";"M452164:40";
"M448469:70";"3000390";"48.000000000000";"48.000000000000";"2017-02-28 14:49:03";"2017-02-28 14:50:00";"pesijad";"pesemine1";"RKO";"M448531:60";"M448416:30";
"M488806:20";"8644650-20";"20.000000000000";"None";"2017-02-28 14:50:00";"2017-02-28 22:20:00";"otk_keevitaja_tig";"OTtorkeev1";"RKE";"M488810:10;M488811:10;I_2114850:10;M455838:40";"M488800:30";
"M470723:30";"8403090";"40.000000000000";"None";"2017-02-28 14:56:46";"2017-03-01 07:31:18";"käsipoleerijad";"poleerimi1";"LÕV";"M456269:20";"M454112:10;M453392:10";
"M447543:10";"5010610";"24.000000000000";"None";"2017-02-28 15:00:30";"2017-02-28 15:48:30";"Keevitajad_TIG";"keevitami1";"RKE";"I_3005350:10;M447630:20";"M447468:10";
"M447368:10";"1048933";"19.000000000000";"None";"2017-02-28 15:08:26";"2017-02-28 15:27:26";"torulaser_trumpf";"torulaser1";"LME";"I_100236:10";"M447313:10";
"M472809:40";"8501300-40";"10.000000000000";"None";"2017-02-28 15:09:36";"2017-02-28 15:39:36";"passiveerijad";"passiveer1";"RKO";"M472893:30";"M472742:50";
"M486984:10";"5016521-10";"2.000000000000";"None";"2017-02-28 15:16:39";"2017-02-28 19:06:39";"Keevitajad_TIG";"keevitami1";"RKE";"M487106:30;M487110:20;M487111:10;M487109:50;M487108:10;M487107:10";"M486884:20";
"M499717:20";"1503440";"5.000000000000";"None";"2017-02-28 15:16:39";"2017-02-28 22:27:39";"masinpoleerijad";"eelpoleer1";"LÕV";"M499803:10";"M453867:20";
"M447313:10";"1048930-10";"19.000000000000";"None";"2017-02-28 15:27:26";"2017-02-28 16:05:26";"02_torupainutuspink";"torupainu1";"TOR";"M447368:10";"M447152:20";
"M447531:30";"2146690";"24.000000000000";"None";"2017-02-28 15:36:06";"2017-02-28 15:48:30";"lehepainutuspingid";"lehepainu1";"LME";"M447576:20";"M447468:10";
"M444675:20";"62793-D/10";"60.000000000000";"None";"2017-02-28 15:38:00";"2017-02-28 16:23:00";"timesavers";"krasside1";"LME";"M444770:10";"M444604:10";
"M471881:30";"8069850-30";"35.000000000000";"None";"2017-02-28 15:38:00";"2017-02-28 16:04:50";"lehepainutuspingid";"lehepainu1";"LME";"M471963:20";"M471808:40";
"M447367:10";"1048923";"19.000000000000";"None";"2017-02-28 15:44:32";"2017-02-28 16:05:26";"torulaser_trumpf";"torulaser1";"LME";"I_100236:10";"M447312:10";
"M497452:50";"1067451-50";"10.000000000000";"None";"2017-02-28 15:46:53";"2017-03-02 15:46:53";"allh_torutöötl";"pressimin1";"LADU";"M497468:40";"M497432:60;M457473:60";
"M444606:10";"62795-D";"60.000000000000";"None";"2017-02-28 15:48:30";"2017-02-28 17:33:30";"lehepainutuspingid";"lehepainu1";"LME";"M444680:30";"LTT00003194:10";
"M490928:20";"2144810";"16.000000000000";"None";"2017-02-28 15:50:48";"2017-02-28 15:58:28";"krasside_eemaldajad";"krasside1";"LME";"M490956:10";"M490918:10";
"M490927:20";"2144810";"18.000000000000";"None";"2017-02-28 16:05:12";"2017-02-28 16:13:50";"krasside_eemaldajad";"krasside1";"LME";"M490955:10";"M490876:10;M490918:10";
"M489496:10";"7169257/10";"160.000000000000";"None";"2017-02-28 16:05:20";"2017-02-28 18:37:20";"01_laserlõikuspink_fo";"laserlõik1";"LME";"I_8.0ML_UNI:10";"M489347:10";
"M447312:10";"1048920-10";"19.000000000000";"None";"2017-02-28 16:05:26";"2017-02-28 16:43:26";"02_torupainutuspink";"torupainu1";"TOR";"M447367:10";"M447151:20";
"M487826:20";"5019860";"2.000000000000";"None";"2017-02-28 16:17:22";"2017-03-01 08:37:22";"freespink.ins";"freesimin1";"INS";"M487872:10";"M487776:10;M487775:10";
"M490922:20";"2144750";"34.000000000000";"None";"2017-02-28 16:22:12";"2017-02-28 16:36:28";"krasside_eemaldajad";"krasside1";"LME";"M490951:10";"M490918:10";
"M460586:10";"1053043";"25.000000000000";"None";"2017-02-28 16:27:20";"2017-02-28 17:04:50";"torulaser_trumpf";"torulaser1";"LME";"OT00106149_4:10";"M460533:10";
"M450898:20";"2140383";"1.000000000000";"None";"2017-02-28 16:30:12";"2017-02-28 16:30:46";"krasside_eemaldajad";"krasside1";"LME";"M450934:10";"M450860:10";
"M421774:10";"5011430";"5.000000000000";"None";"2017-02-28 16:31:12";"2017-02-28 17:01:12";"Keevitajad_MIG";"keevitami1";"RKE";"I_2148490:10;M421800:30;I_2148500:10";"None";
"M488151:20";"2417153";"10.000000000000";"None";"2017-02-28 16:39:42";"2017-02-28 16:45:48";"krasside_eemaldajad";"krasside1";"LME";"M488231:10";"M488069:10;M488070:10";
"M487268:10";"5007370-10";"20.000000000000";"None";"2017-02-28 16:40:00";"2017-03-01 14:40:00";"Keevitajad_TIG";"keevitami1";"RKE";"M487342:20;M487343:20;I_1041560:10;I_3004192:10;I_3004492:10";"M487159:20";
"M447151:20";"1048920";"19.000000000000";"None";"2017-02-28 16:43:26";"2017-02-28 20:58:38";"masinpoleerijad";"eelpoleer1";"LÕV";"M447312:10";"M447112:20";
"M447152:20";"1048930";"19.000000000000";"None";"2017-02-28 16:43:26";"2017-02-28 20:58:38";"masinpoleerijad";"eelpoleer1";"LÕV";"M447313:10";"M447112:20";
"M503696:30";"5013890";"62.000000000000";"None";"2017-02-28 16:55:24";"2017-02-28 17:07:48";"elektropoleerliin";"elektropo1";"RKO";"M503719:20";"M503668:20;M503669:20";
"M460533:10";"1053040-10";"25.000000000000";"None";"2017-02-28 17:04:50";"2017-02-28 20:04:00";"01_torupainutuspink";"torupainu1";"TOR";"M460586:10";"M460513:15";
"M447161:30";"2144042";"20.000000000000";"None";"2017-02-28 17:07:48";"2017-02-28 17:11:24";"elektropoleerliin";"elektropo1";"RKO";"M447257:20";"M447112:20";
"M457279:30";"2420820";"40.000000000000";"None";"2017-02-28 17:11:14";"2017-02-28 17:24:26";"haavel_rv";"haaveldus1";"RKO";"M457317:20";"M457246:10";
"M447160:30";"2144041";"20.000000000000";"None";"2017-02-28 17:11:24";"2017-02-28 17:15:00";"elektropoleerliin";"elektropo1";"RKO";"M447256:20";"M447112:20";
"M500244:20";"2420893";"74.000000000000";"None";"2017-02-28 17:13:00";"2017-02-28 17:27:48";"timesavers";"krasside1";"LME";"M500396:10";"M500176:10";
"M447159:30";"2144002";"20.000000000000";"None";"2017-02-28 17:15:00";"2017-02-28 17:19:36";"elektropoleerliin";"elektropo1";"RKO";"M447255:10";"M447112:20";
